store,type,department,date,weekly_sales,is_holiday,temperature_c,fuel_price_usd_per_l,unemployment
1,A,4,2010-10-01,34912.45,False,22.16111111111111,0.6876401763613453,7.837999999999999
1,A,4,2010-11-05,37980.55,False,14.855555555555558,0.7103589835711321,7.837999999999999
1,A,4,2010-12-03,37110.55,False,9.594444444444449,0.7153782549314341,7.837999999999999
1,A,4,2011-01-07,37947.8,False,9.038888888888891,0.7861763983293752,7.742000000000001
1,A,5,2010-02-05,32229.38,False,5.727777777777779,0.6794508388787476,8.106
1,A,5,2010-03-05,23082.14,False,8.055555555555555,0.693451964252221,8.106
1,A,5,2010-04-02,29967.92,False,16.81666666666667,0.718284148876872,7.808
1,A,5,2010-05-07,19260.44,False,22.52777777777778,0.7489281213923986,7.808
1,A,5,2010-06-04,22932.26,False,27.05,0.7145857384008601,7.808
1,A,5,2010-07-02,18887.71,False,27.17222222222222,0.7050755400339724,7.787000000000001
1,A,5,2010-08-06,16926.17,False,30.64444444444444,0.693980308605937,7.787000000000001
1,A,5,2010-09-03,15390.52,False,27.338888888888885,0.6807716997630375,7.787000000000001
1,A,5,2010-10-01,23381.38,False,22.16111111111111,0.6876401763613453,7.837999999999999
1,A,5,2010-11-05,23903.81,False,14.855555555555558,0.7103589835711321,7.837999999999999
1,A,5,2010-12-03,36472.02,False,9.594444444444449,0.7153782549314341,7.837999999999999
1,A,5,2011-01-07,22699.69,False,9.038888888888891,0.7861763983293752,7.742000000000001
1,A,6,2010-02-05,5749.03,False,5.727777777777779,0.6794508388787476,8.106
1,A,6,2010-03-05,4221.25,False,8.055555555555555,0.693451964252221,8.106
1,A,6,2010-04-02,4132.61,False,16.81666666666667,0.718284148876872,7.808
1,A,6,2010-05-07,7477.7,False,22.52777777777778,0.7489281213923986,7.808
1,A,6,2010-06-04,5484.9,False,27.05,0.7145857384008601,7.808
1,A,6,2010-07-02,4541.91,False,27.17222222222222,0.7050755400339724,7.787000000000001
1,A,6,2010-08-06,4700.38,False,30.64444444444444,0.693980308605937,7.787000000000001
1,A,6,2010-09-03,3553.75,False,27.338888888888885,0.6807716997630375,7.787000000000001
1,A,6,2010-10-01,2876.19,False,22.16111111111111,0.6876401763613453,7.837999999999999
1,A,6,2010-11-05,5036.99,False,14.855555555555558,0.7103589835711321,7.837999999999999
1,A,6,2010-12-03,6356.96,False,9.594444444444449,0.7153782549314341,7.837999999999999
1,A,6,2011-01-07,1376.15,False,9.038888888888891,0.7861763983293752,7.742000000000001
1,A,7,2010-02-05,21084.08,False,5.727777777777779,0.6794508388787476,8.106
1,A,7,2010-03-05,19659.7,False,8.055555555555555,0.693451964252221,8.106
1,A,7,2010-04-02,22427.62,False,16.81666666666667,0.718284148876872,7.808
1,A,7,2010-05-07,20457.62,False,22.52777777777778,0.7489281213923986,7.808
1,A,7,2010-06-04,44563.68,False,27.05,0.7145857384008601,7.808
1,A,7,2010-07-02,22589.0,False,27.17222222222222,0.7050755400339724,7.787000000000001
1,A,7,2010-08-06,21842.57,False,30.64444444444444,0.693980308605937,7.787000000000001
1,A,7,2010-09-03,18005.65,False,27.338888888888885,0.6807716997630375,7.787000000000001
1,A,7,2010-10-01,16481.79,False,22.16111111111111,0.6876401763613453,7.837999999999999
1,A,7,2010-11-05,19136.58,False,14.855555555555558,0.7103589835711321,7.837999999999999
1,A,7,2010-12-03,47406.83,False,9.594444444444449,0.7153782549314341,7.837999999999999
1,A,7,2011-01-07,17516.16,False,9.038888888888891,0.7861763983293752,7.742000000000001
1,A,8,2010-02-05,40129.01,False,5.727777777777779,0.6794508388787476,8.106
1,A,8,2010-03-05,38776.09,False,8.055555555555555,0.693451964252221,8.106
1,A,8,2010-04-02,38151.58,False,16.81666666666667,0.718284148876872,7.808
1,A,8,2010-05-07,35393.78,False,22.52777777777778,0.7489281213923986,7.808
1,A,8,2010-06-04,35181.47,False,27.05,0.7145857384008601,7.808
1,A,8,2010-07-02,35580.01,False,27.17222222222222,0.7050755400339724,7.787000000000001
1,A,8,2010-08-06,34833.35,False,30.64444444444444,0.693980308605937,7.787000000000001
1,A,8,2010-09-03,35562.68,False,27.338888888888885,0.6807716997630375,7.787000000000001
1,A,8,2010-10-01,34658.25,False,22.16111111111111,0.6876401763613453,7.837999999999999
1,A,8,2010-11-05,36182.58,False,14.855555555555558,0.7103589835711321,7.837999999999999
1,A,8,2010-12-03,36222.74,False,9.594444444444449,0.7153782549314341,7.837999999999999
1,A,8,2011-01-07,36599.46,False,9.038888888888891,0.7861763983293752,7.742000000000001
1,A,9,2010-02-05,16930.99,False,5.727777777777779,0.6794508388787476,8.106
1,A,9,2010-03-05,24064.7,False,8.055555555555555,0.693451964252221,8.106
1,A,9,2010-04-02,25435.02,False,16.81666666666667,0.718284148876872,7.808
1,A,9,2010-05-07,27588.34,False,22.52777777777778,0.7489281213923986,7.808
1,A,9,2010-06-04,36317.39,False,27.05,0.7145857384008601,7.808
1,A,9,2010-07-02,21032.55,False,27.17222222222222,0.7050755400339724,7.787000000000001
1,A,9,2010-08-06,19224.82,False,30.64444444444444,0.693980308605937,7.787000000000001
1,A,9,2010-09-03,39639.39,False,27.338888888888885,0.6807716997630375,7.787000000000001
1,A,9,2010-10-01,44977.91,False,22.16111111111111,0.6876401763613453,7.837999999999999
1,A,9,2010-11-05,48794.36,False,14.855555555555558,0.7103589835711321,7.837999999999999
1,A,9,2010-12-03,21979.41,False,9.594444444444449,0.7153782549314341,7.837999999999999
1,A,9,2011-01-07,16131.88,False,9.038888888888891,0.7861763983293752,7.742000000000001
1,A,10,2010-02-05,30721.5,False,5.727777777777779,0.6794508388787476,8.106
1,A,10,2010-03-05,33299.27,False,8.055555555555555,0.693451964252221,8.106
1,A,10,2010-04-02,31794.04,False,16.81666666666667,0.718284148876872,7.808
1,A,10,2010-05-07,32902.69,False,22.52777777777778,0.7489281213923986,7.808
1,A,10,2010-06-04,34227.73,False,27.05,0.7145857384008601,7.808
1,A,10,2010-07-02,29779.96,False,27.17222222222222,0.7050755400339724,7.787000000000001
1,A,10,2010-08-06,35078.09,False,30.64444444444444,0.693980308605937,7.787000000000001
1,A,10,2010-09-03,33457.07,False,27.338888888888885,0.6807716997630375,7.787000000000001
1,A,10,2010-10-01,29764.24,False,22.16111111111111,0.6876401763613453,7.837999999999999
1,A,10,2010-11-05,31543.83,False,14.855555555555558,0.7103589835711321,7.837999999999999
1,A,10,2010-12-03,26558.42,False,9.594444444444449,0.7153782549314341,7.837999999999999
1,A,10,2011-01-07,24500.27,False,9.038888888888891,0.7861763983293752,7.742000000000001
1,A,11,2010-02-05,24213.18,False,5.727777777777779,0.6794508388787476,8.106
1,A,11,2010-03-05,19082.9,False,8.055555555555555,0.693451964252221,8.106
1,A,11,2010-04-02,21762.46,False,16.81666666666667,0.718284148876872,7.808
1,A,11,2010-05-07,28928.31,False,22.52777777777778,0.7489281213923986,7.808
1,A,11,2010-06-04,36263.69,False,27.05,0.7145857384008601,7.808
1,A,11,2010-07-02,26880.74,False,27.17222222222222,0.7050755400339724,7.787000000000001
1,A,11,2010-08-06,37289.02,False,30.64444444444444,0.693980308605937,7.787000000000001
1,A,11,2010-09-03,17303.3,False,27.338888888888885,0.6807716997630375,7.787000000000001
1,A,11,2010-10-01,16227.08,False,22.16111111111111,0.6876401763613453,7.837999999999999
1,A,11,2010-11-05,25063.26,False,14.855555555555558,0.7103589835711321,7.837999999999999
1,A,11,2010-12-03,29564.78,False,9.594444444444449,0.7153782549314341,7.837999999999999
1,A,11,2011-01-07,22496.85,False,9.038888888888891,0.7861763983293752,7.742000000000001
1,A,12,2010-02-05,8449.54,False,5.727777777777779,0.6794508388787476,8.106
1,A,12,2010-03-05,10239.06,False,8.055555555555555,0.693451964252221,8.106
1,A,12,2010-04-02,12033.5,False,16.81666666666667,0.718284148876872,7.808
1,A,12,2010-05-07,12761.39,False,22.52777777777778,0.7489281213923986,7.808
1,A,12,2010-06-04,13358.92,False,27.05,0.7145857384008601,7.808
1,A,12,2010-07-02,10720.79,False,27.17222222222222,0.7050755400339724,7.787000000000001
1,A,12,2010-08-06,12887.52,False,30.64444444444444,0.693980308605937,7.787000000000001
1,A,12,2010-09-03,11239.43,False,27.338888888888885,0.6807716997630375,7.787000000000001
1,A,12,2010-10-01,9759.85,False,22.16111111111111,0.6876401763613453,7.837999999999999
1,A,12,2010-11-05,9345.99,False,14.855555555555558,0.7103589835711321,7.837999999999999
1,A,12,2010-12-03,7943.22,False,9.594444444444449,0.7153782549314341,7.837999999999999
1,A,12,2011-01-07,8022.82,False,9.038888888888891,0.7861763983293752,7.742000000000001
1,A,13,2010-02-05,41969.29,False,5.727777777777779,0.6794508388787476,8.106
1,A,13,2010-03-05,40423.95,False,8.055555555555555,0.693451964252221,8.106
1,A,13,2010-04-02,38104.53,False,16.81666666666667,0.718284148876872,7.808
1,A,13,2010-05-07,40113.4,False,22.52777777777778,0.7489281213923986,7.808
1,A,13,2010-06-04,41388.81,False,27.05,0.7145857384008601,7.808
1,A,13,2010-07-02,41214.94,False,27.17222222222222,0.7050755400339724,7.787000000000001
1,A,13,2010-08-06,42038.03,False,30.64444444444444,0.693980308605937,7.787000000000001
1,A,13,2010-09-03,44863.15,False,27.338888888888885,0.6807716997630375,7.787000000000001
1,A,13,2010-10-01,40474.22,False,22.16111111111111,0.6876401763613453,7.837999999999999
1,A,13,2010-11-05,41085.66,False,14.855555555555558,0.7103589835711321,7.837999999999999
1,A,13,2010-12-03,36170.88,False,9.594444444444449,0.7153782549314341,7.837999999999999
1,A,13,2011-01-07,39764.56,False,9.038888888888891,0.7861763983293752,7.742000000000001
1,A,14,2010-02-05,19466.91,False,5.727777777777779,0.6794508388787476,8.106
1,A,14,2010-03-05,18268.78,False,8.055555555555555,0.693451964252221,8.106
1,A,14,2010-04-02,14333.75,False,16.81666666666667,0.718284148876872,7.808
1,A,14,2010-05-07,14460.84,False,22.52777777777778,0.7489281213923986,7.808
1,A,14,2010-06-04,14491.35,False,27.05,0.7145857384008601,7.808
1,A,14,2010-07-02,13494.79,False,27.17222222222222,0.7050755400339724,7.787000000000001
1,A,14,2010-08-06,14404.15,False,30.64444444444444,0.693980308605937,7.787000000000001
1,A,14,2010-09-03,13995.39,False,27.338888888888885,0.6807716997630375,7.787000000000001
1,A,14,2010-10-01,12943.86,False,22.16111111111111,0.6876401763613453,7.837999999999999
1,A,14,2010-11-05,14092.03,False,14.855555555555558,0.7103589835711321,7.837999999999999
1,A,14,2010-12-03,17685.93,False,9.594444444444449,0.7153782549314341,7.837999999999999
1,A,14,2011-01-07,17744.78,False,9.038888888888891,0.7861763983293752,7.742000000000001
1,A,16,2010-02-05,10217.55,False,5.727777777777779,0.6794508388787476,8.106
1,A,16,2010-03-05,17129.81,False,8.055555555555555,0.693451964252221,8.106
1,A,16,2010-04-02,46060.69,False,16.81666666666667,0.718284148876872,7.808
1,A,16,2010-05-07,52933.2,False,22.52777777777778,0.7489281213923986,7.808
1,A,16,2010-06-04,47485.63,False,27.05,0.7145857384008601,7.808
1,A,16,2010-07-02,32420.4,False,27.17222222222222,0.7050755400339724,7.787000000000001
1,A,16,2010-08-06,24218.72,False,30.64444444444444,0.693980308605937,7.787000000000001
1,A,16,2010-09-03,22888.26,False,27.338888888888885,0.6807716997630375,7.787000000000001
1,A,16,2010-10-01,16248.15,False,22.16111111111111,0.6876401763613453,7.837999999999999
1,A,16,2010-11-05,6063.75,False,14.855555555555558,0.7103589835711321,7.837999999999999
1,A,16,2010-12-03,4716.26,False,9.594444444444449,0.7153782549314341,7.837999999999999
1,A,16,2011-01-07,5324.47,False,9.038888888888891,0.7861763983293752,7.742000000000001
1,A,17,2010-02-05,13223.76,False,5.727777777777779,0.6794508388787476,8.106
1,A,17,2010-03-05,12657.65,False,8.055555555555555,0.693451964252221,8.106
1,A,17,2010-04-02,9572.23,False,16.81666666666667,0.718284148876872,7.808
1,A,17,2010-05-07,9970.0,False,22.52777777777778,0.7489281213923986,7.808
1,A,17,2010-06-04,9212.09,False,27.05,0.7145857384008601,7.808
1,A,17,2010-07-02,9242.3,False,27.17222222222222,0.7050755400339724,7.787000000000001
1,A,17,2010-08-06,9851.77,False,30.64444444444444,0.693980308605937,7.787000000000001
1,A,17,2010-09-03,10118.25,False,27.338888888888885,0.6807716997630375,7.787000000000001
1,A,17,2010-10-01,8648.02,False,22.16111111111111,0.6876401763613453,7.837999999999999
1,A,17,2010-11-05,9250.94,False,14.855555555555558,0.7103589835711321,7.837999999999999
1,A,17,2010-12-03,11045.34,False,9.594444444444449,0.7153782549314341,7.837999999999999
1,A,17,2011-01-07,8582.2,False,9.038888888888891,0.7861763983293752,7.742000000000001
1,A,18,2010-02-05,4729.5,False,5.727777777777779,0.6794508388787476,8.106
1,A,18,2010-03-05,634.61,False,8.055555555555555,0.693451964252221,8.106
1,A,18,2010-04-02,17916.41,False,16.81666666666667,0.718284148876872,7.808
1,A,18,2010-05-14,0.5,False,23.766666666666666,0.7539473927527004,7.808
1,A,18,2010-06-04,4.1,False,27.05,0.7145857384008601,7.808
1,A,18,2010-08-20,1.0,False,30.36111111111111,0.7037546791496825,7.787000000000001
1,A,18,2010-09-03,132.0,False,27.338888888888885,0.6807716997630375,7.787000000000001
1,A,18,2010-10-01,3389.42,False,22.16111111111111,0.6876401763613453,7.837999999999999
1,A,18,2010-11-05,12033.61,False,14.855555555555558,0.7103589835711321,7.837999999999999
1,A,18,2010-12-03,53845.12,False,9.594444444444449,0.7153782549314341,7.837999999999999
1,A,18,2011-01-07,5180.76,False,9.038888888888891,0.7861763983293752,7.742000000000001
1,A,18,2011-07-01,0.5,False,29.75,0.930942751247553,7.962000000000001
1,A,19,2010-02-05,1947.05,False,5.727777777777779,0.6794508388787476,8.106
1,A,19,2010-03-05,1556.65,False,8.055555555555555,0.693451964252221,8.106
1,A,19,2010-04-02,1514.32,False,16.81666666666667,0.718284148876872,7.808
1,A,19,2010-05-07,1616.77,False,22.52777777777778,0.7489281213923986,7.808
1,A,19,2010-06-04,1106.84,False,27.05,0.7145857384008601,7.808
1,A,19,2010-07-02,1537.76,False,27.17222222222222,0.7050755400339724,7.787000000000001
1,A,19,2010-08-06,2169.9,False,30.64444444444444,0.693980308605937,7.787000000000001
1,A,19,2010-09-03,1460.74,False,27.338888888888885,0.6807716997630375,7.787000000000001
1,A,19,2010-10-01,1583.2,False,22.16111111111111,0.6876401763613453,7.837999999999999
1,A,19,2010-11-05,1344.66,False,14.855555555555558,0.7103589835711321,7.837999999999999
1,A,19,2010-12-03,1616.77,False,9.594444444444449,0.7153782549314341,7.837999999999999
1,A,19,2011-01-07,955.71,False,9.038888888888891,0.7861763983293752,7.742000000000001
1,A,20,2010-02-05,5034.1,False,5.727777777777779,0.6794508388787476,8.106
1,A,20,2010-03-05,4215.67,False,8.055555555555555,0.693451964252221,8.106
1,A,20,2010-04-02,3468.69,False,16.81666666666667,0.718284148876872,7.808
1,A,20,2010-05-07,4249.64,False,22.52777777777778,0.7489281213923986,7.808
1,A,20,2010-06-04,7150.79,False,27.05,0.7145857384008601,7.808
1,A,20,2010-07-02,5958.02,False,27.17222222222222,0.7050755400339724,7.787000000000001
1,A,20,2010-08-06,4764.92,False,30.64444444444444,0.693980308605937,7.787000000000001
1,A,20,2010-09-03,3985.35,False,27.338888888888885,0.6807716997630375,7.787000000000001
1,A,20,2010-10-01,3859.87,False,22.16111111111111,0.6876401763613453,7.837999999999999
1,A,20,2010-11-05,2961.74,False,14.855555555555558,0.7103589835711321,7.837999999999999
1,A,20,2010-12-03,2656.78,False,9.594444444444449,0.7153782549314341,7.837999999999999
1,A,20,2011-01-07,3218.91,False,9.038888888888891,0.7861763983293752,7.742000000000001
1,A,21,2010-02-05,8907.63,False,5.727777777777779,0.6794508388787476,8.106
1,A,21,2010-03-05,8275.44,False,8.055555555555555,0.693451964252221,8.106
1,A,21,2010-04-02,8432.73,False,16.81666666666667,0.718284148876872,7.808
1,A,21,2010-05-07,8356.06,False,22.52777777777778,0.7489281213923986,7.808
1,A,21,2010-06-04,8326.97,False,27.05,0.7145857384008601,7.808
1,A,21,2010-07-02,8662.48,False,27.17222222222222,0.7050755400339724,7.787000000000001
1,A,21,2010-08-06,7573.36,False,30.64444444444444,0.693980308605937,7.787000000000001
1,A,21,2010-09-03,8664.27,False,27.338888888888885,0.6807716997630375,7.787000000000001
1,A,21,2010-10-01,7880.07,False,22.16111111111111,0.6876401763613453,7.837999999999999
1,A,21,2010-11-05,7608.28,False,14.855555555555558,0.7103589835711321,7.837999999999999
1,A,21,2010-12-03,8844.39,False,9.594444444444449,0.7153782549314341,7.837999999999999
1,A,21,2011-01-07,7716.16,False,9.038888888888891,0.7861763983293752,7.742000000000001
1,A,22,2010-02-05,13623.98,False,5.727777777777779,0.6794508388787476,8.106
1,A,22,2010-03-05,8219.49,False,8.055555555555555,0.693451964252221,8.106
1,A,22,2010-04-02,7589.35,False,16.81666666666667,0.718284148876872,7.808
1,A,22,2010-05-07,7175.17,False,22.52777777777778,0.7489281213923986,7.808
1,A,22,2010-06-04,7708.71,False,27.05,0.7145857384008601,7.808
1,A,22,2010-07-02,6785.55,False,27.17222222222222,0.7050755400339724,7.787000000000001
1,A,22,2010-08-06,7703.29,False,30.64444444444444,0.693980308605937,7.787000000000001
1,A,22,2010-09-03,7244.16,False,27.338888888888885,0.6807716997630375,7.787000000000001
1,A,22,2010-10-01,8353.58,False,22.16111111111111,0.6876401763613453,7.837999999999999
1,A,22,2010-11-05,8085.19,False,14.855555555555558,0.7103589835711321,7.837999999999999
1,A,22,2010-12-03,9384.42,False,9.594444444444449,0.7153782549314341,7.837999999999999
1,A,22,2011-01-07,7742.97,False,9.038888888888891,0.7861763983293752,7.742000000000001
1,A,23,2010-02-05,24146.49,False,5.727777777777779,0.6794508388787476,8.106
1,A,23,2010-03-05,18993.69,False,8.055555555555555,0.693451964252221,8.106
1,A,23,2010-04-02,18666.57,False,16.81666666666667,0.718284148876872,7.808
1,A,23,2010-05-07,22172.27,False,22.52777777777778,0.7489281213923986,7.808
1,A,23,2010-06-04,28857.18,False,27.05,0.7145857384008601,7.808
1,A,23,2010-07-02,23137.32,False,27.17222222222222,0.7050755400339724,7.787000000000001
1,A,23,2010-08-06,22200.83,False,30.64444444444444,0.693980308605937,7.787000000000001
1,A,23,2010-09-03,19045.76,False,27.338888888888885,0.6807716997630375,7.787000000000001
1,A,23,2010-10-01,18377.92,False,22.16111111111111,0.6876401763613453,7.837999999999999
1,A,23,2010-11-05,26416.48,False,14.855555555555558,0.7103589835711321,7.837999999999999
1,A,23,2010-12-03,24834.59,False,9.594444444444449,0.7153782549314341,7.837999999999999
1,A,23,2011-01-07,16955.3,False,9.038888888888891,0.7861763983293752,7.742000000000001
1,A,24,2010-02-05,8272.9,False,5.727777777777779,0.6794508388787476,8.106
1,A,24,2010-03-05,6885.9,False,8.055555555555555,0.693451964252221,8.106
1,A,24,2010-04-02,7219.38,False,16.81666666666667,0.718284148876872,7.808
1,A,24,2010-05-07,5675.4,False,22.52777777777778,0.7489281213923986,7.808
1,A,24,2010-06-04,6024.48,False,27.05,0.7145857384008601,7.808
1,A,24,2010-07-02,4608.04,False,27.17222222222222,0.7050755400339724,7.787000000000001
1,A,24,2010-08-06,10293.02,False,30.64444444444444,0.693980308605937,7.787000000000001
1,A,24,2010-09-03,4759.52,False,27.338888888888885,0.6807716997630375,7.787000000000001
1,A,24,2010-10-01,5430.09,False,22.16111111111111,0.6876401763613453,7.837999999999999
1,A,24,2010-11-05,7834.13,False,14.855555555555558,0.7103589835711321,7.837999999999999
1,A,24,2010-12-03,8971.35,False,9.594444444444449,0.7153782549314341,7.837999999999999
1,A,24,2011-01-07,4858.97,False,9.038888888888891,0.7861763983293752,7.742000000000001
1,A,25,2010-02-05,11609.5,False,5.727777777777779,0.6794508388787476,8.106
1,A,25,2010-03-05,10345.5,False,8.055555555555555,0.693451964252221,8.106
1,A,25,2010-04-02,14964.5,False,16.81666666666667,0.718284148876872,7.808
1,A,25,2010-05-07,11446.25,False,22.52777777777778,0.7489281213923986,7.808
1,A,25,2010-06-04,13504.5,False,27.05,0.7145857384008601,7.808
1,A,25,2010-07-02,10504.25,False,27.17222222222222,0.7050755400339724,7.787000000000001
1,A,25,2010-08-06,8737.4,False,30.64444444444444,0.693980308605937,7.787000000000001
1,A,25,2010-09-03,9170.32,False,27.338888888888885,0.6807716997630375,7.787000000000001
1,A,25,2010-10-01,8643.04,False,22.16111111111111,0.6876401763613453,7.837999999999999
1,A,25,2010-11-05,10713.05,False,14.855555555555558,0.7103589835711321,7.837999999999999
1,A,25,2010-12-03,10536.65,False,9.594444444444449,0.7153782549314341,7.837999999999999
1,A,25,2011-01-07,6747.11,False,9.038888888888891,0.7861763983293752,7.742000000000001
1,A,26,2010-02-05,11737.12,False,5.727777777777779,0.6794508388787476,8.106
1,A,26,2010-03-05,8772.65,False,8.055555555555555,0.693451964252221,8.106
1,A,26,2010-04-02,9137.94,False,16.81666666666667,0.718284148876872,7.808
1,A,26,2010-05-07,7994.2,False,22.52777777777778,0.7489281213923986,7.808
1,A,26,2010-06-04,7184.92,False,27.05,0.7145857384008601,7.808
1,A,26,2010-07-02,5552.42,False,27.17222222222222,0.7050755400339724,7.787000000000001
1,A,26,2010-08-06,6151.1,False,30.64444444444444,0.693980308605937,7.787000000000001
1,A,26,2010-09-03,6357.16,False,27.338888888888885,0.6807716997630375,7.787000000000001
1,A,26,2010-10-01,8255.99,False,22.16111111111111,0.6876401763613453,7.837999999999999
1,A,26,2010-11-05,9601.7,False,14.855555555555558,0.7103589835711321,7.837999999999999
1,A,26,2010-12-03,8572.96,False,9.594444444444449,0.7153782549314341,7.837999999999999
1,A,26,2011-01-07,4010.16,False,9.038888888888891,0.7861763983293752,7.742000000000001
1,A,27,2010-02-05,2293.0,False,5.727777777777779,0.6794508388787476,8.106
1,A,27,2010-03-05,1467.5,False,8.055555555555555,0.693451964252221,8.106
1,A,27,2010-04-02,934.5,False,16.81666666666667,0.718284148876872,7.808
1,A,27,2010-05-07,966.75,False,22.52777777777778,0.7489281213923986,7.808
1,A,27,2010-06-04,827.52,False,27.05,0.7145857384008601,7.808
1,A,27,2010-07-02,849.69,False,27.17222222222222,0.7050755400339724,7.787000000000001
1,A,27,2010-08-06,1317.52,False,30.64444444444444,0.693980308605937,7.787000000000001
1,A,27,2010-09-03,867.29,False,27.338888888888885,0.6807716997630375,7.787000000000001
1,A,27,2010-10-01,1042.3,False,22.16111111111111,0.6876401763613453,7.837999999999999
1,A,27,2010-11-05,1654.8,False,14.855555555555558,0.7103589835711321,7.837999999999999
1,A,27,2010-12-03,2385.59,False,9.594444444444449,0.7153782549314341,7.837999999999999
1,A,27,2011-01-07,1562.57,False,9.038888888888891,0.7861763983293752,7.742000000000001
1,A,28,2010-02-05,1085.29,False,5.727777777777779,0.6794508388787476,8.106
1,A,28,2010-03-05,1002.2,False,8.055555555555555,0.693451964252221,8.106
1,A,28,2010-04-02,995.36,False,16.81666666666667,0.718284148876872,7.808
1,A,28,2010-05-07,773.22,False,22.52777777777778,0.7489281213923986,7.808
1,A,28,2010-06-04,483.93,False,27.05,0.7145857384008601,7.808
1,A,28,2010-07-02,446.76,False,27.17222222222222,0.7050755400339724,7.787000000000001
1,A,28,2010-08-06,532.59,False,30.64444444444444,0.693980308605937,7.787000000000001
1,A,28,2010-09-03,406.39,False,27.338888888888885,0.6807716997630375,7.787000000000001
1,A,28,2010-10-01,741.36,False,22.16111111111111,0.6876401763613453,7.837999999999999
1,A,28,2010-11-05,857.28,False,14.855555555555558,0.7103589835711321,7.837999999999999
1,A,28,2010-12-03,731.31,False,9.594444444444449,0.7153782549314341,7.837999999999999
1,A,28,2011-01-07,656.29,False,9.038888888888891,0.7861763983293752,7.742000000000001
1,A,29,2010-02-05,7024.95,False,5.727777777777779,0.6794508388787476,8.106
1,A,29,2010-03-05,5306.7,False,8.055555555555555,0.693451964252221,8.106
